14:52:58	[LOG_INFO]	[DBConfig.csv is loading...]
14:52:58	[LOG_INFO]	string,string
14:52:58	[LOG_INFO]	World,112.145.214.226
14:52:58	[LOG_INFO]	Account,112.145.214.226
14:52:58	[LOG_INFO]	Game,112.145.214.226
14:52:58	[LOG_INFO]	[DBConfig.csv is loaded...]
14:52:58	[LOG_INFO]	[ServerConfig.csv is loading...]
14:52:58	[LOG_INFO]	string,int32_t,int32_t
14:52:58	[LOG_INFO]	Login,1,1000
14:52:58	[LOG_INFO]	[ServerConfig.csv is loaded...]
14:52:58	[LOG_CONNECT]	WorldDB is Connected
14:52:58	[LOG_DEBUG]	[Server Type]: Login
14:52:58	[LOG_DEBUG]	[GroupID]: 0
14:52:58	[LOG_DEBUG]	[WorldID]: 1
14:52:58	[LOG_DEBUG]	[ServerID]: 1000
14:52:58	[LOG_INFO]	[Data/CharacterCreateStat.csv is loading...]
14:52:58	[LOG_INFO]	int32_t,int32_t,int32_t
14:52:58	[LOG_INFO]	10 ,0 ,0 
14:52:58	[LOG_INFO]	2 ,8 ,0 
14:52:58	[LOG_INFO]	0 ,0 ,10 
14:52:58	[LOG_INFO]	0 ,10 ,0 
14:52:58	[LOG_INFO]	[Data/CharacterCreateStat.csv is loaded...]
14:52:58	[LOG_INFO]	[Data/CharacterCreateGear.csv is loading...]
14:52:58	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
14:52:58	[LOG_INFO]	1 ,2 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
14:52:58	[LOG_INFO]	0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
14:52:58	[LOG_INFO]	0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
14:52:58	[LOG_INFO]	1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
14:52:58	[LOG_INFO]	[Data/CharacterCreateGear.csv is loaded...]
14:52:58	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loading...]
14:52:58	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
14:52:58	[LOG_INFO]	8 ,2 ,10 ,0 ,7 ,3 
14:52:58	[LOG_INFO]	5 ,5 ,8 ,2 ,6 ,4 
14:52:58	[LOG_INFO]	3 ,7 ,0 ,10 ,3 ,7 
14:52:58	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loaded...]
14:52:58	[LOG_DEBUG]	Server is Running...
14:52:58	[LOG_DEBUG]	[Thread Num]: 41
14:52:58	[LOG_DEBUG]	[Port]: 7000
15:13:11	[LOG_CONNECT]	oid(0)	[ip]: 127.0.0.1
15:13:11	[LOG_CONNECT]	AccountDB is Connected
15:13:11	[LOG_CONNECT]	GameDB is Connected
15:13:12	[LOG_DISCONNECT]	oid(0)	
15:42:28	[LOG_CONNECT]	oid(1)	[ip]: 127.0.0.1
15:42:29	[LOG_DISCONNECT]	oid(1)	
15:43:02	[LOG_CONNECT]	oid(2)	[ip]: 127.0.0.1
15:43:03	[LOG_DISCONNECT]	oid(2)	
15:43:30	[LOG_CONNECT]	oid(3)	[ip]: 127.0.0.1
15:43:31	[LOG_DISCONNECT]	oid(3)	
15:44:00	[LOG_CONNECT]	oid(4)	[ip]: 127.0.0.1
15:44:01	[LOG_DISCONNECT]	oid(4)	
15:44:49	[LOG_CONNECT]	oid(5)	[ip]: 127.0.0.1
15:44:50	[LOG_DISCONNECT]	oid(5)	
15:45:16	[LOG_CONNECT]	oid(6)	[ip]: 127.0.0.1
15:45:17	[LOG_DISCONNECT]	oid(6)	
15:46:05	[LOG_CONNECT]	oid(7)	[ip]: 127.0.0.1
15:46:07	[LOG_DISCONNECT]	oid(7)	
15:47:12	[LOG_CONNECT]	oid(8)	[ip]: 127.0.0.1
15:47:14	[LOG_DISCONNECT]	oid(8)	
15:47:44	[LOG_CONNECT]	oid(9)	[ip]: 127.0.0.1
15:47:45	[LOG_DISCONNECT]	oid(9)	
15:50:22	[LOG_CONNECT]	oid(10)	[ip]: 127.0.0.1
15:50:23	[LOG_DISCONNECT]	oid(10)	
15:51:05	[LOG_CONNECT]	oid(11)	[ip]: 127.0.0.1
15:51:06	[LOG_DISCONNECT]	oid(11)	
15:51:34	[LOG_CONNECT]	oid(12)	[ip]: 127.0.0.1
15:51:35	[LOG_DISCONNECT]	oid(12)	
15:54:10	[LOG_CONNECT]	oid(13)	[ip]: 127.0.0.1
15:54:13	[LOG_DISCONNECT]	oid(13)	
15:58:36	[LOG_CONNECT]	oid(14)	[ip]: 127.0.0.1
15:58:38	[LOG_DISCONNECT]	oid(14)	
16:30:52	[LOG_CONNECT]	oid(15)	[ip]: 127.0.0.1
16:30:55	[LOG_DISCONNECT]	oid(15)	
16:31:09	[LOG_CONNECT]	oid(16)	[ip]: 127.0.0.1
16:31:11	[LOG_DISCONNECT]	oid(16)	
16:32:11	[LOG_CONNECT]	oid(17)	[ip]: 127.0.0.1
16:32:13	[LOG_DISCONNECT]	oid(17)	
16:32:18	[LOG_CONNECT]	oid(18)	[ip]: 127.0.0.1
16:32:19	[LOG_CONNECT]	oid(19)	[ip]: 127.0.0.1
16:32:21	[LOG_DISCONNECT]	oid(19)	
16:32:24	[LOG_DISCONNECT]	oid(18)	
16:34:55	[LOG_CONNECT]	oid(20)	[ip]: 127.0.0.1
16:34:57	[LOG_DISCONNECT]	oid(20)	
16:35:01	[LOG_CONNECT]	oid(21)	[ip]: 127.0.0.1
16:35:02	[LOG_DISCONNECT]	oid(21)	
16:37:12	[LOG_CONNECT]	oid(22)	[ip]: 127.0.0.1
16:37:13	[LOG_DISCONNECT]	oid(22)	
