17:11:58	[LOG_INFO]	[DBConfig.csv is loading...]
17:11:58	[LOG_INFO]	string,string
17:11:58	[LOG_INFO]	World,112.145.214.226
17:11:58	[LOG_INFO]	Account,112.145.214.226
17:11:58	[LOG_INFO]	Game,112.145.214.226
17:11:58	[LOG_INFO]	[DBConfig.csv is loaded...]
17:11:58	[LOG_INFO]	[ServerConfig.csv is loading...]
17:11:58	[LOG_INFO]	string,int32_t,int32_t
17:11:58	[LOG_INFO]	Login,1,1000
17:11:58	[LOG_INFO]	[ServerConfig.csv is loaded...]
17:11:58	[LOG_CONNECT]	WorldDB is Connected
17:11:58	[LOG_DEBUG]	[Server Type]: Login
17:11:58	[LOG_DEBUG]	[GroupID]: 0
17:11:58	[LOG_DEBUG]	[WorldID]: 1
17:11:58	[LOG_DEBUG]	[ServerID]: 1000
17:11:58	[LOG_INFO]	[Data/CharacterCreateStat.csv is loading...]
17:11:58	[LOG_INFO]	int32_t,int32_t,int32_t
17:11:58	[LOG_INFO]	10 ,0 ,0 
17:11:58	[LOG_INFO]	2 ,8 ,0 
17:11:58	[LOG_INFO]	0 ,0 ,10 
17:11:58	[LOG_INFO]	0 ,10 ,0 
17:11:58	[LOG_INFO]	[Data/CharacterCreateStat.csv is loaded...]
17:11:58	[LOG_INFO]	[Data/CharacterCreateGear.csv is loading...]
17:11:58	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
17:11:58	[LOG_INFO]	1 ,2 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
17:11:58	[LOG_INFO]	0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
17:11:58	[LOG_INFO]	0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
17:11:58	[LOG_INFO]	1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 
17:11:58	[LOG_INFO]	[Data/CharacterCreateGear.csv is loaded...]
17:11:58	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loading...]
17:11:58	[LOG_INFO]	uint8_t,uint8_t,uint8_t,uint8_t,uint8_t,uint8_t
17:11:58	[LOG_INFO]	8 ,2 ,10 ,0 ,7 ,3 
17:11:58	[LOG_INFO]	5 ,5 ,8 ,2 ,6 ,4 
17:11:58	[LOG_INFO]	3 ,7 ,0 ,10 ,3 ,7 
17:11:58	[LOG_INFO]	[Data/CharacterAbilityByStat.csv is loaded...]
17:11:58	[LOG_DEBUG]	Server is Running...
17:11:58	[LOG_DEBUG]	[Thread Num]: 41
17:11:58	[LOG_DEBUG]	[Port]: 7000
17:30:59	[LOG_CONNECT]	oid(0)	[ip]: 127.0.0.1
17:30:59	[LOG_CONNECT]	AccountDB is Connected
17:30:59	[LOG_CONNECT]	GameDB is Connected
17:31:01	[LOG_DISCONNECT]	oid(0)	
17:33:23	[LOG_CONNECT]	oid(1)	[ip]: 127.0.0.1
17:33:24	[LOG_DISCONNECT]	oid(1)	
17:40:59	[LOG_CONNECT]	oid(2)	[ip]: 127.0.0.1
17:41:00	[LOG_DISCONNECT]	oid(2)	
18:23:09	[LOG_CONNECT]	oid(3)	[ip]: 127.0.0.1
18:23:11	[LOG_DISCONNECT]	oid(3)	
18:30:23	[LOG_CONNECT]	oid(4)	[ip]: 127.0.0.1
18:30:25	[LOG_DISCONNECT]	oid(4)	
22:59:55	[LOG_CONNECT]	oid(5)	[ip]: 127.0.0.1
22:59:57	[LOG_DISCONNECT]	oid(5)	
23:02:51	[LOG_CONNECT]	oid(6)	[ip]: 127.0.0.1
23:02:52	[LOG_DISCONNECT]	oid(6)	
23:04:08	[LOG_CONNECT]	oid(7)	[ip]: 127.0.0.1
23:04:10	[LOG_DISCONNECT]	oid(7)	
23:05:08	[LOG_CONNECT]	oid(8)	[ip]: 127.0.0.1
23:05:09	[LOG_DISCONNECT]	oid(8)	
23:07:13	[LOG_CONNECT]	oid(9)	[ip]: 127.0.0.1
23:07:16	[LOG_DISCONNECT]	oid(9)	
23:09:17	[LOG_CONNECT]	oid(10)	[ip]: 127.0.0.1
23:09:19	[LOG_DISCONNECT]	oid(10)	
23:10:46	[LOG_CONNECT]	oid(11)	[ip]: 127.0.0.1
23:10:47	[LOG_DISCONNECT]	oid(11)	
23:19:53	[LOG_CONNECT]	oid(12)	[ip]: 127.0.0.1
23:20:02	[LOG_DISCONNECT]	oid(12)	
23:21:20	[LOG_CONNECT]	oid(13)	[ip]: 127.0.0.1
23:21:21	[LOG_DISCONNECT]	oid(13)	
23:28:13	[LOG_CONNECT]	oid(14)	[ip]: 127.0.0.1
23:28:14	[LOG_DISCONNECT]	oid(14)	
23:32:16	[LOG_CONNECT]	oid(15)	[ip]: 127.0.0.1
23:32:17	[LOG_DISCONNECT]	oid(15)	
23:35:39	[LOG_CONNECT]	oid(16)	[ip]: 127.0.0.1
23:35:41	[LOG_DISCONNECT]	oid(16)	
23:38:01	[LOG_CONNECT]	oid(17)	[ip]: 127.0.0.1
23:38:02	[LOG_DISCONNECT]	oid(17)	
23:39:57	[LOG_CONNECT]	oid(18)	[ip]: 127.0.0.1
23:39:59	[LOG_DISCONNECT]	oid(18)	
